"disease_id","disease_name","omim_id","mgi_accession_id"
"DOID:0110152","Charcot-Marie-Tooth disease type 1B","OMIM:118200","MGI:2388151"
"DOID:0110151","Charcot-Marie-Tooth disease type 1C","OMIM:601098","MGI:1929512"
"DOID:0110153","Charcot-Marie-Tooth disease type 1E","OMIM:118300","MGI:97631"
"DOID:0110154","Charcot-Marie-Tooth disease type 2A1","OMIM:118210","MGI:108426"
"DOID:0110155","Charcot-Marie-Tooth disease type 2A2A","OMIM:609260","MGI:2442230"
"DOID:0110159","Charcot-Marie-Tooth disease type 2B","OMIM:600882","MGI:105068"
"DOID:0110156","Charcot-Marie-Tooth disease type 2B1","OMIM:605588","MGI:96794"
"DOID:0110164","Charcot-Marie-Tooth disease type 2D","OMIM:601472","MGI:2449057"
"DOID:0110165","Charcot-Marie-Tooth disease type 2E","OMIM:607684","MGI:4819092"
"DOID:0050540","Charcot-Marie-Tooth disease type 3","OMIM:145900","MGI:103177"
"DOID:0110191","Charcot-Marie-Tooth disease type 4B1","OMIM:601382","MGI:1924366"
"DOID:0110190","Charcot-Marie-Tooth disease type 4B2","OMIM:604563","MGI:1921831"
"DOID:0110194","Charcot-Marie-Tooth disease type 4B3","OMIM:615284","MGI:1925230"
"DOID:0110183","Charcot-Marie-Tooth disease type 4C","OMIM:601596","MGI:2444417"
"DOID:0110186","Charcot-Marie-Tooth disease type 4D","OMIM:601455","MGI:1341799"
"DOID:0110195","Charcot-Marie-Tooth disease type 4E","OMIM:605253","MGI:95296"
"DOID:0110192","Charcot-Marie-Tooth disease type 4H","OMIM:609311","MGI:2183747"
"DOID:0110184","Charcot-Marie-Tooth disease type 4J","OMIM:611228","MGI:5014373"
"DOID:0080068","Charcot-Marie-Tooth disease type 6","OMIM:601152|OMIM:616505","MGI:1914703"
"DOID:0110209","Charcot-Marie-Tooth disease X-linked dominant 1","OMIM:302800","MGI:95719"
"DOID:0050834","CHARGE syndrome","OMIM:214800","MGI:2448567"
"DOID:0050946","Charlevoix-Saguenay spastic ataxia","OMIM:270550","MGI:1337008"
"DOID:0060563","Char syndrome","OMIM:169100","MGI:104672"
"DOID:2935","Chediak-Higashi syndrome","OMIM:214500","MGI:107448"
"DOID:1856","cherubism 1","OMIM:118400","MGI:1346349"
"DOID:0110915","childhood hypophosphatasia","OMIM:241510","MGI:87983"
"DOID:1949","cholecystitis","OMIM:600803","MGI:97569"
"DOID:0060644","chondrodysplasia-pseudohermaphroditism syndrome","OMIM:600092","MGI:2444681"
"DOID:0112224","chondrodysplasia with joint dislocations gPAPP type","OMIM:614078","MGI:1915720"
"DOID:0050766","choreaacanthocytosis","OMIM:200150","MGI:2444304"
"DOID:9821","choroideremia","OMIM:303100","MGI:892979"
"DOID:2626","choroid plexus papilloma","OMIM:260500","MGI:3038694"
"DOID:0060825","Christianson syndrome","OMIM:300243","MGI:2443511"
"DOID:0060389","chromosome 10q23 deletion syndrome","OMIM:612242","MGI:5473819"
"DOID:0060394","chromosome 15q13.3 microdeletion syndrome","OMIM:612001","MGI:2158505"
"DOID:0060404","chromosome 17q12 deletion syndrome","OMIM:614527","MGI:7490276"
"DOID:0060434","chromosome 17q21.31 duplication syndrome","OMIM:613533","MGI:6342924"
"DOID:0060410","chromosome 1p36 deletion syndrome","OMIM:607872","MGI:109239"
"DOID:0060412","chromosome 1q41-q42 deletion syndrome","OMIM:612530","MGI:2138319"
"DOID:0060413","chromosome 22q11.2 deletion syndrome, distal","OMIM:611867","MGI:6729273"
"DOID:0060437","chromosome 22q13 duplication syndrome","OMIM:615538","MGI:5516001"
"DOID:0060732","chromosome 9p deletion syndrome","OMIM:158170","MGI:2670972"
"DOID:1040","chronic lymphocytic leukemia","OMIM:109543|OMIM:151400|OMIM:609630|OMIM:612557|OMIM:612558|OMIM:612559","MGI:5571365"
"DOID:8552","chronic myeloid leukemia","OMIM:608232","MGI:1891700"
"DOID:0060645","chronic recurrent multifocal osteomyelitis","OMIM:259680","MGI:1335088"
"DOID:0060357","chylomicron retention disease","OMIM:246700","MGI:99887"
"DOID:0090029","CINCA Syndrome","OMIM:607115","MGI:2653833"
"DOID:0080313","cleft palate-lateral synechia syndrome","OMIM:119550","MGI:6110824"
"DOID:0110214","cleft soft palate","OMIM:119570","MGI:98729"
"DOID:13994","cleidocranial dysplasia","OMIM:119600|OMIM:216330","MGI:88291"
"DOID:14693","Clouston syndrome","OMIM:129500","MGI:107588"
"DOID:0080351","CLOVES syndrome","OMIM:612918","MGI:1206581"
"DOID:11836","clubfoot","OMIM:119800","MGI:2671601"
"DOID:3783","Coffin-Lowry syndrome","OMIM:303600","MGI:104557"
"DOID:0070042","Coffin-Siris syndrome 1","OMIM:135900","MGI:1926129"
"DOID:0111590","Cohen syndrome","OMIM:216550","MGI:1916380"
"DOID:12270","coloboma","OMIM:120200|OMIM:120300|OMIM:216820","MGI:7780154"
"DOID:9256","colorectal cancer","OMIM:114500","MGI:88039"
"DOID:0111330","combined saposin deficiency","OMIM:611721","MGI:97783"
"DOID:8354","complement component 3 deficiency","OMIM:613779","MGI:88227"
"DOID:0090138","complex cortical dysplasia with other brain malformations 4","OMIM:615412","MGI:101834"
"DOID:0090132","complex cortical dysplasia with other brain malformations 7","OMIM:610031","MGI:1920960"
"DOID:0080101","Compton-North congenital myopathy","OMIM:612540","MGI:105980"
"DOID:0080314","cone-rod dystrophy 14","OMIM:602093","MGI:4430103"
"DOID:0111022","cone-rod dystrophy 16","OMIM:614500","MGI:1914407"
"DOID:0111024","cone-rod dystrophy 18","OMIM:615374","MGI:1917285"
"DOID:0111025","cone-rod dystrophy 19","OMIM:615860","MGI:6794091"
"DOID:0111005","cone-rod dystrophy 2","OMIM:120970","MGI:1194883"
"DOID:0081447","cone-rod dystrophy 21","OMIM:616502","MGI:1914421"
"DOID:0081448","cone-rod dystrophy 22","OMIM:619531","MGI:1916202"
"DOID:0111013","cone-rod dystrophy 3","OMIM:604116","MGI:109424"
"DOID:0111011","cone-rod dystrophy 6","OMIM:601777","MGI:5908881"
"DOID:0111020","cone-rod dystrophy 9","OMIM:612775","MGI:105376"
"DOID:0050811","congenital adrenal hyperplasia","OMIM:201710|OMIM:201810|OMIM:201910|OMIM:202010|OMIM:202110","MGI:102760"
"DOID:2236","congenital afibrinogenemia","OMIM:202400","MGI:95526"
"DOID:0112359","congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay","OMIM:617641","MGI:97495"
"DOID:11367","congenital aphakia","OMIM:610256","MGI:1353569"
"DOID:0111066","congenital bile acid synthesis defect 5","OMIM:616278","MGI:1349216"
"DOID:0060731","congenital central hypoventilation syndrome","OMIM:209880","MGI:1100882"
"DOID:0060646","congenital chylothorax","OMIM:603523","MGI:101762"
"DOID:3827","congenital diaphragmatic hernia","OMIM:142340|OMIM:222400|OMIM:610187","MGI:96828"
"DOID:0060776","congenital diarrhea 5 with tufting enteropathy","OMIM:613217","MGI:106653"
"DOID:0070253","congenital disorder of glycosylation type IIa","OMIM:212066","MGI:2384966"
"DOID:0070255","congenital disorder of glycosylation type IIc","OMIM:266265","MGI:2443301"
"DOID:0111135","congenital generalized lipodystrophy type 1","OMIM:608594","MGI:1914762"
"DOID:0111136","congenital generalized lipodystrophy type 2","OMIM:269700","MGI:3028849"
"DOID:0111138","congenital generalized lipodystrophy type 4","OMIM:613327","MGI:1277968"
"DOID:0112247","congenital heart defects, dysmorphic facial features, and intellectual developmental disorder","OMIM:617360","MGI:1916812"
"DOID:0060649","congenital hereditary endothelial dystrophy of cornea","OMIM:217700","MGI:2138987"
"DOID:0112014","congenital megabladder","OMIM:618719","MGI:2137495"
"DOID:0110636","congenital merosin-deficient muscular dystrophy 1A","OMIM:607855","MGI:99912"
"DOID:0050557","congenital muscular dystrophy","OMIM:254100","MGI:88461"
"DOID:0110639","congenital muscular dystrophy due to integrin alpha-7 deficiency","OMIM:613204","MGI:102700"
"DOID:0110640","congenital muscular dystrophy due to LMNA mutation","OMIM:613205","MGI:96794"
"DOID:0110668","congenital myasthenic syndrome 10","OMIM:254300","MGI:3584043"
"DOID:0110675","congenital myasthenic syndrome 11","OMIM:616326","MGI:99422"
"DOID:0110660","congenital myasthenic syndrome 12","OMIM:610542","MGI:95698"
"DOID:0110673","congenital myasthenic syndrome 19","OMIM:616720","MGI:1277201"
"DOID:0110666","congenital myasthenic syndrome 3A","OMIM:616321","MGI:5694342"
"DOID:0110678","congenital myasthenic syndrome 4A","OMIM:605809","MGI:87894"
"DOID:0110679","congenital myasthenic syndrome 4C","OMIM:608931","MGI:87894"
"DOID:0110667","congenital myasthenic syndrome 5","OMIM:603034","MGI:1338761"
"DOID:0110671","congenital myasthenic syndrome 6","OMIM:254210","MGI:88392"
"DOID:0110657","congenital myasthenic syndrome 8","OMIM:615120","MGI:87961"
"DOID:0110670","congenital myasthenic syndrome 9","OMIM:616325","MGI:103581"
"DOID:3529","congenital myopathy 1A","OMIM:117000","MGI:99659"
"DOID:0080991","congenital myopathy 1B","OMIM:255320","MGI:99659"
"DOID:2861","congenital nonspherocytic hemolytic anemia","OMIM:206300|OMIM:206400","MGI:95797"
"DOID:0111077","congenital nonspherocytic hemolytic anemia 2","OMIM:266200","MGI:97604"
"DOID:0111790","congenital nystagmus 1","OMIM:310700","MGI:2686379"
"DOID:0060296","congenital secretory chloride diarrhea 1","OMIM:214700","MGI:107181"
"DOID:0110870","congenital stationary night blindness 1A","OMIM:310500","MGI:2448607"
"DOID:0110865","congenital stationary night blindness 1B","OMIM:257270","MGI:1351343"
"DOID:0110867","congenital stationary night blindness 1C","OMIM:613216","MGI:1330305"
"DOID:0110868","congenital stationary night blindness 1D","OMIM:613830","MGI:2384871"
"DOID:0110869","congenital stationary night blindness 1E","OMIM:614565","MGI:2443409"
"DOID:0110864","congenital stationary night blindness 1F","OMIM:615058","MGI:2685267"
"DOID:0110871","congenital stationary night blindness 2A","OMIM:300071","MGI:1859639"
"DOID:0110862","congenital stationary night blindness autosomal dominant 1","OMIM:610445","MGI:5441372"
"DOID:0110863","congenital stationary night blindness autosomal dominant 2","OMIM:163500","MGI:97525"
"DOID:0060445","congenital stromal corneal dystrophy","OMIM:610048","MGI:5298092"
"DOID:0060287","cornea plana","OMIM:121400|OMIM:217300","MGI:1202398"
"DOID:0080505","Cornelia de Lange syndrome 1","OMIM:122470","MGI:1913976"
"DOID:0080507","Cornelia de Lange syndrome 3","OMIM:610759","MGI:1339795"
"DOID:0080509","Cornelia de Lange syndrome 5","OMIM:300882","MGI:1917565"
"DOID:3393","coronary artery disease","OMIM:300464|OMIM:607339|OMIM:608316|OMIM:608318|OMIM:608320|OMIM:610947|OMIM:611139|OMIM:612030|OMIM:614293","MGI:1100508"
"DOID:0090130","cortical dysplasia-focal epilepsy syndrome","OMIM:610042","MGI:1914047"
"DOID:0090030","corticosteroid-binding globulin deficiency","OMIM:611489","MGI:88278"
"DOID:0090140","cortisone reductase deficiency 2","OMIM:614662","MGI:103562"
"DOID:0050469","Costello syndrome","OMIM:218040","MGI:96224"
"DOID:0050657","Cowden syndrome 1","OMIM:158350","MGI:109583"
"DOID:14737","craniofrontonasal syndrome","OMIM:304110","MGI:102708"
"DOID:2340","craniosynostosis","OMIM:182212|OMIM:600593","MGI:3762247"
"DOID:0112340","craniotubular dysplasia Ikegawa type","OMIM:619727","MGI:1916027"
"DOID:11949","Creutzfeldt-Jakob disease","OMIM:123400","MGI:97769"
"DOID:3803","Crigler-Najjar syndrome","OMIM:218800","MGI:3785283"
"DOID:2339","Crouzon syndrome","OMIM:123500","MGI:1276118"
"DOID:11383","cryptorchidism","OMIM:219050","MGI:108427"
"DOID:13271","cutaneous porphyria","OMIM:263700","MGI:98917"
"DOID:0090142","cystathioninuria","OMIM:219500","MGI:1339968"
"DOID:1485","cystic fibrosis","OMIM:219700","MGI:88388"
"DOID:1064","cystinosis","OMIM:219750|OMIM:219800|OMIM:219900","MGI:1932872"
"DOID:9266","cystinuria","OMIM:220100","MGI:1195264"
"DOID:2785","Dandy-Walker syndrome","OMIM:220200","MGI:106683"
"DOID:0050437","Danon disease","OMIM:300257","MGI:96748"
"DOID:0090031","D-bifunctional protein deficiency","OMIM:261515","MGI:105089"
"DOID:0050757","deafness-dystonia-optic neuronopathy syndrome","OMIM:304700","MGI:1353433"
"DOID:0111576","dehydrated hereditary stomatocytosis 1","OMIM:194380","MGI:3603204"
"DOID:0060162","dentatorubral-pallidoluysian atrophy","OMIM:125370","MGI:4360678"
"DOID:0050699","Dent disease","OMIM:300009|OMIM:300555","MGI:99486"
"DOID:701","dentin dysplasia","OMIM:125400|OMIM:125420","MGI:3828144"
"DOID:4154","dentinogenesis imperfecta","OMIM:125490|OMIM:125500","MGI:109172"
"DOID:3764","Denys-Drash syndrome","OMIM:194080","MGI:98968"
"DOID:5117","dermoid cyst of ovary","OMIM:166950","MGI:5543908"
"DOID:0060462","Desbuquois dysplasia","OMIM:251450|OMIM:615777","MGI:1923275"
"DOID:0070654","desmosterolosis","OMIM:602398","MGI:1922004"
"DOID:0050158","desquamative interstitial pneumonia","OMIM:263000","MGI:109517"
"DOID:0080439","developmental and epileptic encephalopathy 14","OMIM:614959","MGI:1924627"
"DOID:0080449","developmental and epileptic encephalopathy 16","OMIM:615338","MGI:2443456"
"DOID:0080450","developmental and epileptic encephalopathy 17","OMIM:615473","MGI:95775"
"DOID:0080467","developmental and epileptic encephalopathy 2","OMIM:300672","MGI:1278336"
"DOID:0080435","developmental and epileptic encephalopathy 37","OMIM:616981","MGI:2442704"
"DOID:0080349","developmental and epileptic encephalopathy 39","OMIM:612949","MGI:1926080"
"DOID:0080456","developmental and epileptic encephalopathy 46","OMIM:617162","MGI:95823"
"DOID:0080418","developmental and epileptic encephalopathy 54","OMIM:617391","MGI:1858195"
"DOID:0080462","developmental and epileptic encephalopathy 7","OMIM:613720","MGI:1309503"
"DOID:0080215","developmental and epileptic encephalopathy 8","OMIM:300607","MGI:2442233"
"DOID:0060770","dextro-looped transposition of the great arteries","OMIM:608808","MGI:96257"
"DOID:0111879","Diamond-Blackfan anemia 6","OMIM:612561","MGI:102854"
"DOID:0111878","Diamond-Blackfan anemia 7","OMIM:612562","MGI:1914275"
"DOID:14687","diastrophic dysplasia","OMIM:222600","MGI:892977"
"DOID:0060650","dicarboxylic aminoaciduria","OMIM:222730","MGI:105083"
"DOID:6652","diffuse idiopathic skeletal hyperostosis","OMIM:106400","MGI:1927073"
"DOID:11198","DiGeorge syndrome","OMIM:188400","MGI:3798957"
"DOID:0110425","dilated cardiomyopathy 1A","OMIM:115200","MGI:2143886"
"DOID:0110423","dilated cardiomyopathy 1C","OMIM:601493","MGI:1344412"
"DOID:0110424","dilated cardiomyopathy 1CC","OMIM:613122","MGI:1916060"
"DOID:0110426","dilated cardiomyopathy 1D","OMIM:601494","MGI:4819714"
"DOID:0110447","dilated cardiomyopathy 1DD","OMIM:613172","MGI:1920963"
"DOID:0110433","dilated cardiomyopathy 1E","OMIM:601154","MGI:5800482"
"DOID:0110453","dilated cardiomyopathy 1EE","OMIM:613252","MGI:97255"
"DOID:0110430","dilated cardiomyopathy 1G","OMIM:604145","MGI:98864"
"DOID:0110448","dilated cardiomyopathy 1HH","OMIM:613881","MGI:1352493"
"DOID:0110431","dilated cardiomyopathy 1I","OMIM:604765","MGI:94885"
"DOID:0110436","dilated cardiomyopathy 1L","OMIM:606685","MGI:1346525"
"DOID:0110449","dilated cardiomyopathy 1M","OMIM:607482","MGI:1330824"
"DOID:0110439","dilated cardiomyopathy 1P","OMIM:609909","MGI:5905136"
"DOID:0110456","dilated cardiomyopathy 1R","OMIM:613424","MGI:87905"
"DOID:0110457","dilated cardiomyopathy 1Y","OMIM:611878","MGI:98809"
"DOID:0081162","dilated cardiomyopathy 2F","OMIM:619747","MGI:1917619"
"DOID:0070477","diphthamide deficiency syndrome 1","OMIM:616901","MGI:2151233"
"DOID:0060021","DNA ligase IV deficiency","OMIM:606593","MGI:1335098"
"DOID:0090144","Donnai-Barrow syndrome","OMIM:222448","MGI:95794"
"DOID:0090145","dopamine beta-hydroxylase deficiency","OMIM:223360","MGI:94864"
"DOID:6406","double outlet right ventricle","OMIM:217095","MGI:109448"
"DOID:14250","Down syndrome","OMIM:190685","MGI:5519054"
"DOID:0060745","Doyne honeycomb retinal dystrophy","OMIM:126600","MGI:1339998"
"DOID:0080422","Dravet syndrome","OMIM:607208","MGI:98246"
"DOID:0060747","Duane-radial ray syndrome","OMIM:607323","MGI:2139360"
"DOID:12557","Duane retraction syndrome","OMIM:126800","MGI:104555"
"DOID:12308","Dubin-Johnson syndrome","OMIM:237500","MGI:97887"
"DOID:11723","Duchenne muscular dystrophy","OMIM:310200","MGI:107341"
"DOID:0060484","EAST syndrome","OMIM:612780","MGI:1194504"
"DOID:14289","Ebstein anomaly","OMIM:224700","MGI:1338938"
"DOID:0111664","ectodermal dysplasia 1","OMIM:305100","MGI:1195272"
"DOID:0060783","ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3","OMIM:604292","MGI:1330810"
"DOID:14720","Ehlers-Danlos syndrome classic type 1","OMIM:130000","MGI:88457"
"DOID:12714","Ellis-Van Creveld syndrome","OMIM:225500","MGI:1915775"
"DOID:0060641","endocrine-cerebro-osteodysplasia syndrome","OMIM:612651","MGI:1934157"
"DOID:1380","endometrial cancer","OMIM:608089","MGI:1921405"
"DOID:0090059","enhanced S-cone syndrome","OMIM:268100","MGI:102567"
"DOID:4644","epidermolysis bullosa simplex","OMIM:601001|OMIM:615425","MGI:96688"
"DOID:0060735","epidermolysis bullosa simplex Dowling-Meara type","OMIM:131760","MGI:96702"
"DOID:0060736","epidermolysis bullosa simplex Ogna type","OMIM:131950","MGI:1277961"
"DOID:0090017","epidermolysis bullosa simplex with muscular dystrophy","OMIM:226670","MGI:1277961"
"DOID:0050989","episodic ataxia type 1","OMIM:160120","MGI:96654"
"DOID:0050990","episodic ataxia type 2","OMIM:108500","MGI:109482"
"DOID:0090053","episodic kinesigenic dyskinesia 1","OMIM:128200","MGI:1916267"
"DOID:13270","erythropoietic protoporphyria","OMIM:177000|OMIM:300752","MGI:95513"
"DOID:0080171","esophageal atresia/tracheoesophageal fistula","OMIM:189960","MGI:104327"
"DOID:5041","esophageal cancer","OMIM:133239","MGI:5308011"
"DOID:10825","essential hypertension","OMIM:145500|OMIM:603918|OMIM:604329|OMIM:607329|OMIM:608742|OMIM:610261|OMIM:610262|OMIM:610948|OMIM:611014","MGI:97362"
"DOID:2224","essential thrombocythemia","OMIM:187950|OMIM:601977|OMIM:614521","MGI:97249"
"DOID:0060640","ethylmalonic encephalopathy","OMIM:602473","MGI:1913321"
"DOID:13641","exfoliation syndrome","OMIM:177650","MGI:107448"
"DOID:0050909","extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue","OMIM:137245","MGI:5432015"
"DOID:14499","Fabry disease","OMIM:301500","MGI:1347344"
"DOID:2216","factor V deficiency","OMIM:227400","MGI:88382"
"DOID:12134","factor VIII deficiency","OMIM:306700","MGI:88383"
"DOID:2229","factor XI deficiency","OMIM:612416","MGI:99481"
"DOID:2231","factor XII deficiency","OMIM:234000","MGI:1891012"
"DOID:2211","factor XIII deficiency","OMIM:613225|OMIM:613235","MGI:1921395"
"DOID:0050650","familial atrial fibrillation","OMIM:607554|OMIM:608583|OMIM:608988|OMIM:611493|OMIM:611494|OMIM:612201|OMIM:612240|OMIM:613055|OMIM:613980|OMIM:614022|OMIM:614049|OMIM:614050|OMIM:615377|OMIM:615378|OMIM:615770","MGI:5800482"
"DOID:0060761","familial chronic myelocytic leukemia-like syndrome","OMIM:600080","MGI:96395"
"DOID:0090062","familial cold autoinflammatory syndrome 1","OMIM:120100","MGI:2653833"
"DOID:0090065","familial cold autoinflammatory syndrome 4","OMIM:616115","MGI:3036243"
"DOID:0050831","familial encephalopathy with neuroserpin inclusion bodies","OMIM:604218","MGI:3833387"
"DOID:0111731","familial episodic pain syndrome 3","OMIM:615552","MGI:1345149"
"DOID:0060474","familial erythrocytosis 2","OMIM:263400","MGI:103223"
"DOID:0111182","familial hemiplegic migraine 2","OMIM:602481","MGI:88106"
"DOID:0110922","familial hemophagocytic lymphohistiocytosis 2","OMIM:603553","MGI:97551"
"DOID:0110923","familial hemophagocytic lymphohistiocytosis 3","OMIM:608898","MGI:1917700"
"DOID:0110924","familial hemophagocytic lymphohistiocytosis 4","OMIM:603552","MGI:1921982"
"DOID:13810","familial hypercholesterolemia","OMIM:143890","MGI:96765"
"DOID:0070216","familial hyperinsulinemic hypoglycemia 3","OMIM:602485","MGI:1270854"
"DOID:0111061","familial hypobetalipoproteinemia 2","OMIM:605019","MGI:88052"
"DOID:0060700","familial hypocalciuric hypercalcemia 1","OMIM:145980","MGI:1351351"
"DOID:0090028","familial isolated deficiency of vitamin E","OMIM:277460","MGI:1354168"
"DOID:14118","familial lipoprotein lipase deficiency","OMIM:238600","MGI:96820"
"DOID:2987","familial Mediterranean fever","OMIM:134610|OMIM:249100","MGI:1859396"
"DOID:0050547","familial medullary thyroid carcinoma","OMIM:155240","MGI:97763"
"DOID:0060748","familial temporal lobe epilepsy 1","OMIM:600512","MGI:1861691"
"DOID:0111095","Fanconi anemia complementation group A","OMIM:227650","MGI:1341823"
"DOID:0111087","Fanconi anemia complementation group C","OMIM:227645","MGI:95480"
"DOID:0111089","Fanconi anemia complementation group D1","OMIM:605724","MGI:109337"
"DOID:0111083","Fanconi anemia complementation group D2","OMIM:227646","MGI:2448480"
"DOID:0090066","Fanconi-like syndrome","OMIM:227850","MGI:1915220"
"DOID:0050464","Farber lipogranulomatosis","OMIM:228000","MGI:1277124"
"DOID:0050433","fatal familial insomnia","OMIM:600072","MGI:97769"
"DOID:0060464","Feingold syndrome","OMIM:164280|OMIM:614326","MGI:3790484"
"DOID:0060647","fetal encasement syndrome","OMIM:613630","MGI:99484"
"DOID:13374","fibrodysplasia ossificans progressiva","OMIM:135100","MGI:3821883"
"DOID:0050790","fibular hypoplasia and complex brachydactyly","OMIM:228900","MGI:95688"
"DOID:0050637","Finnish type amyloidosis","OMIM:105120","MGI:4353752"
"DOID:2120","focal dermal hypoplasia","OMIM:305600","MGI:1890212"
"DOID:0111128","focal segmental glomerulosclerosis 1","OMIM:603278","MGI:1890773"
"DOID:0111129","focal segmental glomerulosclerosis 2","OMIM:603965","MGI:5319633"
"DOID:0112245","focal segmental glomerulosclerosis 3","OMIM:607832","MGI:1330281"
"DOID:3962","follicular thyroid carcinoma","OMIM:188470","MGI:98743"
"DOID:0070531","foveal hypoplasia 2","OMIM:609218","MGI:2685433"
"DOID:0050879","fragile X-associated tremor/ataxia syndrome","OMIM:300623","MGI:95564"
"DOID:14261","fragile X syndrome","OMIM:300624","MGI:95564"
"DOID:0081047","frontonasal dysplasia 3","OMIM:613456","MGI:104621"
"DOID:9255","frontotemporal dementia","OMIM:600274","MGI:5646620"
"DOID:0060213","frontotemporal dementia and/or amyotrophic lateral sclerosis 1","OMIM:105550","MGI:5919945"
"DOID:11555","Fuchs endothelial dystrophy","OMIM:136800|OMIM:610158|OMIM:613267|OMIM:613268|OMIM:613269|OMIM:613270|OMIM:613271|OMIM:615523","MGI:88464"
"DOID:14500","fucosidosis","OMIM:230000","MGI:95593"
"DOID:0090067","Fuhrmann syndrome","OMIM:228930","MGI:98961"
"DOID:0050559","Fukuyama congenital muscular dystrophy","OMIM:253800","MGI:2179507"
"DOID:11105","fundus albipunctatus","OMIM:136880","MGI:2385957"
"DOID:0070048","GAND syndrome","OMIM:615074","MGI:2443225"
"DOID:8534","gastroesophageal reflux disease","OMIM:109350","MGI:1330810"
"DOID:9253","gastrointestinal stromal tumor","OMIM:606764","MGI:96677"
"DOID:11044","gastroschisis","OMIM:230750","MGI:96828"
"DOID:0110957","Gauchers disease type I","OMIM:230800","MGI:95665"
"DOID:0110958","Gauchers disease type II","OMIM:230900","MGI:95665"
"DOID:0111725","geleophysic dysplasia 1","OMIM:231050","MGI:1925044"
"DOID:1827","generalized epilepsy","OMIM:600669","MGI:95613"
"DOID:4249","Gerstmann-Straussler-Scheinker syndrome","OMIM:137440","MGI:5491017"
"DOID:0090068","giant axonal neuropathy 1","OMIM:256850","MGI:1890619"
"DOID:11119","Gilles de la Tourette syndrome","OMIM:137580","MGI:96062"
"DOID:0050450","Gitelman syndrome","OMIM:263800","MGI:1917097"
"DOID:2219","Glanzmanns thrombasthenia","OMIM:273800","MGI:96612"
"DOID:0070561","glucose transporter type 1 deficiency syndrome 1","OMIM:606777","MGI:95755"
"DOID:0111254","glutaric acidemia I","OMIM:231670","MGI:104541"
"DOID:0112246","glutaric acidemia type 3","OMIM:231690","MGI:1923221"
"DOID:0060363","glycerol kinase deficiency","OMIM:307030","MGI:106594"
"DOID:0111037","glycine N-methyltransferase deficiency","OMIM:606664","MGI:1202304"
"DOID:2749","glycogen storage disease Ia","OMIM:232200","MGI:95607"
"DOID:0081330","glycogen storage disease Ib","OMIM:232220","MGI:1316650"
"DOID:2752","glycogen storage disease II","OMIM:232300","MGI:95609"
"DOID:2748","glycogen storage disease III","OMIM:232400","MGI:1924809"
"DOID:2750","glycogen storage disease IV","OMIM:232500","MGI:1921435"
"DOID:0111041","glycogen storage disease IXb","OMIM:261750","MGI:97578"
"DOID:0111040","glycogen storage disease IXd","OMIM:300559","MGI:97576"
"DOID:2746","glycogen storage disease V","OMIM:232600","MGI:97830"
"DOID:2754","glycogen storage disease VI","OMIM:232700","MGI:97829"
"DOID:11721","glycogen storage disease VII","OMIM:232800","MGI:97548"
"DOID:0050579","glycogen storage disease XV","OMIM:613507","MGI:1351614"
"DOID:3343","glycoproteinosis","OMIM:256550","MGI:97305"
"DOID:4795","GM2 gangliosidosis, AB variant","OMIM:272750","MGI:95762"
"DOID:0111533","gnathodiaphyseal dysplasia","OMIM:166260","MGI:3576659"
"DOID:0060481","Goldberg-Shprintzen syndrome","OMIM:609460","MGI:1919570"
"DOID:2907","Goldenhar syndrome","OMIM:164210","MGI:106676"
"DOID:0111455","GRACILE syndrome","OMIM:603358","MGI:1914071"
"DOID:0111044","gray platelet syndrome","OMIM:139090","MGI:2448554"
"DOID:14761","Greig cephalopolysyndactyly syndrome","OMIM:175700","MGI:95729"
"DOID:0060832","Griscelli syndrome type 1","OMIM:214450","MGI:105976"
"DOID:0060672","Grn-related frontotemporal lobar degeneration with Tdp43 inclusions","OMIM:607485","MGI:5310798"
"DOID:0050799","guanidinoacetate methyltransferase deficiency","OMIM:612736","MGI:1098221"
"DOID:12842","Guillain-Barre syndrome","OMIM:139393","MGI:1338803"
"DOID:1415","gyrate atrophy","OMIM:258870","MGI:97394"
"DOID:2736","Hajdu-Cheney syndrome","OMIM:102500","MGI:97364"
"DOID:0060739","hand-foot-genital syndrome","OMIM:140000","MGI:96173"
"DOID:1060","Hartnup disease","OMIM:234500","MGI:1921588"
"DOID:0070058","Helsmoortel-Van Der Aa Syndrome","OMIM:615873","MGI:1338758"
"DOID:2352","hemochromatosis","OMIM:231100","MGI:96163"
"DOID:0111029","hemochromatosis type 1","OMIM:235200","MGI:109191"
"DOID:0111027","hemochromatosis type 2A","OMIM:602390","MGI:1916835"
"DOID:0111032","hemochromatosis type 2B","OMIM:613313","MGI:1933533"
"DOID:0111030","hemochromatosis type 3","OMIM:604250","MGI:1354956"
"DOID:0111028","hemochromatosis type 4","OMIM:606069","MGI:1315204"
"DOID:12259","hemophilia B","OMIM:306900","MGI:88384"
"DOID:684","hepatocellular carcinoma","OMIM:114550","MGI:5578130"
"DOID:13269","hereditary coproporphyria","OMIM:121300","MGI:104841"
"DOID:2373","hereditary elliptocytosis","OMIM:130600|OMIM:611804","MGI:95401"
